,t,v
902,1903963.0,320.0
903,1904001.0,320.0
904,1904039.0,321.0
905,1904076.0,321.0
906,1904112.0,321.0
907,1904152.0,321.0
908,1904189.0,325.0
909,1904225.0,321.0
910,1904261.0,321.0
911,1904297.0,325.0
912,1904334.0,321.0
913,1904371.0,322.0
914,1904407.0,322.0
915,1904444.0,321.0
916,1904480.0,319.0
917,1904516.0,322.0
918,1904553.0,321.0
919,1904589.0,322.0
920,1904626.0,322.0
921,1904662.0,322.0
922,1904698.0,324.0
923,1904735.0,322.0
924,1904771.0,322.0
925,1904807.0,325.0
926,1904844.0,321.0
927,1904880.0,322.0
928,1904916.0,322.0
929,1904953.0,322.0
930,1904989.0,322.0
931,1905026.0,321.0
932,1905062.0,321.0
933,1905099.0,324.0
934,1905135.0,322.0
935,1905175.0,321.0
936,1905211.0,321.0
937,1905248.0,325.0
938,1905284.0,322.0
939,1905320.0,320.0
940,1905357.0,320.0
941,1905393.0,321.0
942,1905430.0,322.0
943,1905466.0,322.0
944,1905502.0,321.0
945,1905539.0,322.0
946,1905575.0,322.0
947,1905611.0,320.0
948,1905647.0,322.0
949,1905684.0,322.0
950,1905720.0,322.0
951,1905756.0,319.0
952,1905793.0,322.0
953,1905830.0,322.0
954,1905866.0,320.0
955,1905902.0,320.0
956,1905938.0,325.0
957,1905975.0,320.0
958,1906014.0,322.0
959,1906051.0,321.0
960,1906087.0,320.0
961,1906123.0,320.0
962,1906164.0,322.0
963,1906200.0,322.0
964,1906236.0,321.0
965,1906272.0,320.0
966,1906309.0,321.0
967,1906345.0,322.0
968,1906381.0,322.0
969,1906417.0,325.0
970,1906454.0,322.0
971,1906490.0,320.0
972,1906527.0,321.0
973,1906563.0,322.0
974,1906599.0,322.0
975,1906636.0,322.0
976,1906672.0,321.0
977,1906708.0,323.0
978,1906745.0,320.0
979,1906781.0,322.0
980,1906817.0,325.0
981,1906854.0,321.0
982,1906890.0,322.0
983,1906926.0,320.0
984,1906963.0,321.0
985,1907000.0,321.0
986,1907039.0,322.0
987,1907075.0,322.0
988,1907111.0,321.0
989,1907152.0,321.0
990,1907188.0,325.0
991,1907224.0,322.0
992,1907261.0,321.0
993,1907297.0,320.0
994,1907333.0,320.0
995,1907369.0,321.0
996,1907406.0,322.0
997,1907442.0,322.0
998,1907478.0,323.0
999,1907514.0,321.0
1000,1907550.0,321.0
1001,1907587.0,321.0
1002,1907623.0,320.0
1003,1907660.0,322.0
1004,1907696.0,320.0
1005,1907732.0,322.0
1006,1907769.0,322.0
1007,1907805.0,322.0
1008,1907841.0,322.0
1009,1907878.0,325.0
1010,1907914.0,320.0
1011,1907951.0,322.0
1012,1907987.0,321.0
1013,1908024.0,322.0
1014,1908060.0,322.0
1015,1908096.0,321.0
1016,1908133.0,323.0
1017,1908173.0,322.0
1018,1908210.0,322.0
1019,1908246.0,322.0
1020,1908283.0,320.0
1021,1908319.0,323.0
1022,1908355.0,321.0
1023,1908391.0,322.0
1024,1908428.0,324.0
1025,1908464.0,321.0
1026,1908500.0,322.0
1027,1908537.0,323.0
1028,1908573.0,321.0
1029,1908609.0,322.0
1030,1908646.0,321.0
1031,1908682.0,320.0
1032,1908719.0,324.0
1033,1908755.0,322.0
1034,1908791.0,322.0
1035,1908828.0,324.0
1036,1908864.0,321.0
1037,1908900.0,321.0
1038,1908936.0,320.0
1039,1908973.0,319.0
1040,1909013.0,322.0
1041,1909050.0,322.0
1042,1909086.0,321.0
1043,1909123.0,321.0
1044,1909163.0,323.0
1045,1909199.0,321.0
1046,1909236.0,322.0
1047,1909272.0,320.0
1048,1909308.0,325.0
1049,1909345.0,322.0
1050,1909381.0,322.0
1051,1909417.0,321.0
1052,1909453.0,320.0
1053,1909490.0,322.0
1054,1909526.0,322.0
1055,1909562.0,321.0
1056,1909599.0,323.0
1057,1909635.0,322.0
1058,1909671.0,322.0
1059,1909707.0,324.0
1060,1909744.0,320.0
1061,1909780.0,322.0
1062,1909816.0,321.0
1063,1909853.0,321.0
1064,1909889.0,322.0
1065,1909925.0,323.0
