time,CH2,CH4
-4.968e-05,1.52,0.14200000000000002
-4.967e-05,1.55,0.136
-4.9659999999999995e-05,1.53,0.134
-4.965e-05,1.52,0.136
-4.964e-05,1.51,0.132
-4.963e-05,1.48,0.136
-4.9619999999999996e-05,1.53,0.14
-4.9609999999999994e-05,1.54,0.136
-4.96e-05,1.54,0.14
-4.959e-05,1.49,0.14
-4.9579999999999996e-05,1.57,0.138
-4.957e-05,1.53,0.14200000000000002
-4.956e-05,1.54,0.136
-4.955e-05,1.52,0.14
-4.954e-05,1.52,0.138
-4.9529999999999995e-05,1.52,0.14200000000000002
-4.952e-05,1.51,0.138
-4.951e-05,1.51,0.14
-4.95e-05,1.49,0.14200000000000002
-4.9489999999999995e-05,1.52,0.14400000000000002
-4.948e-05,1.52,0.134
-4.947e-05,1.52,0.14200000000000002
-4.946e-05,1.53,0.136
-4.9449999999999996e-05,1.54,0.138
-4.944e-05,1.49,0.14
-4.943e-05,1.53,0.146
-4.942e-05,1.52,0.136
-4.9409999999999996e-05,1.52,0.15
-4.9399999999999995e-05,1.53,0.14
-4.939e-05,1.54,0.14
-4.938e-05,1.54,0.136
-4.9369999999999997e-05,1.52,0.138
-4.936e-05,1.53,0.14200000000000002
-4.935e-05,1.52,0.138
-4.934e-05,1.52,0.14400000000000002
-4.933e-05,1.54,0.136
-4.9319999999999995e-05,1.51,0.134
-4.931e-05,1.53,0.14200000000000002
-4.93e-05,1.49,0.136
-4.929e-05,1.54,0.136
-4.9279999999999996e-05,1.56,0.14400000000000002
-4.927e-05,1.52,0.14200000000000002
-4.926e-05,1.52,0.14
-4.925e-05,1.56,0.14200000000000002
-4.9239999999999996e-05,1.52,0.132
-4.923e-05,1.54,0.138
-4.922e-05,1.53,0.14400000000000002
-4.921e-05,1.54,0.15
-4.9199999999999997e-05,1.52,0.148
-4.9189999999999995e-05,1.51,0.136
-4.918e-05,1.53,0.14
-4.917e-05,1.53,0.138
-4.916e-05,1.51,0.14
-4.9149999999999995e-05,1.53,0.14
-4.914e-05,1.52,0.14400000000000002
-4.913e-05,1.55,0.15
-4.912e-05,1.51,0.14
-4.9109999999999996e-05,1.52,0.14
-4.91e-05,1.53,0.14200000000000002
-4.909e-05,1.55,0.146
-4.908e-05,1.52,0.138
-4.9069999999999996e-05,1.51,0.138
-4.9059999999999994e-05,1.52,0.14
-4.905e-05,1.53,0.14
-4.904e-05,1.54,0.138
-4.9029999999999996e-05,1.53,0.14400000000000002
-4.902e-05,1.53,0.138
-4.901e-05,1.51,0.136
-4.9e-05,1.53,0.14
-4.899e-05,1.52,0.14200000000000002
-4.8979999999999995e-05,1.53,0.14
-4.897e-05,1.53,0.138
-4.896e-05,1.52,0.138
-4.895e-05,1.54,0.14
-4.8939999999999996e-05,1.52,0.14
-4.893e-05,1.53,0.134
-4.892e-05,1.53,0.134
-4.891e-05,1.49,0.14200000000000002
-4.8899999999999996e-05,1.52,0.14400000000000002
-4.889e-05,1.51,0.14
-4.888e-05,1.51,0.146
-4.887e-05,1.53,0.146
-4.8859999999999996e-05,1.53,0.14200000000000002
-4.8849999999999995e-05,1.55,0.136
-4.884e-05,1.55,0.146
-4.883e-05,1.52,0.134
-4.882e-05,1.54,0.132
-4.8809999999999995e-05,1.53,0.14
-4.88e-05,1.55,0.13
-4.879e-05,1.53,0.14
-4.878e-05,1.55,0.14200000000000002
-4.8769999999999996e-05,1.55,0.14
-4.876e-05,1.54,0.136
-4.875e-05,1.54,0.14200000000000002
-4.874e-05,1.55,0.14
-4.8729999999999996e-05,1.53,0.14400000000000002
-4.8719999999999994e-05,1.53,0.148
